work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Data Scientist,161500,USD,161500,US,100,US,M
2022,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
2022,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
2022,EX,FT,Data Scientist,159000,USD,159000,US,100,US,M
2022,EX,FT,Data Scientist,130000,USD,130000,US,100,US,M
2022,EN,FT,Data Scientist,124234,USD,124234,US,0,US,M
2022,EN,FT,Data Scientist,74540,USD,74540,US,0,US,M
2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M
2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M
2022,SE,FT,Data Scientist,128000,USD,128000,US,0,US,M
2022,SE,FT,Data Scientist,81500,USD,81500,US,0,US,M
2022,SE,FT,Data Scientist,173000,USD,173000,US,100,US,M
2022,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2022,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
2022,SE,FT,Data Scientist,125000,USD,125000,US,0,US,M
2022,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M
2022,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M
2022,MI,FT,Data Scientist,60000,EUR,63040,FR,100,FR,M
2022,MI,FT,Data Scientist,50000,EUR,52533,FR,100,FR,M
2022,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M
2022,SE,FT,Data Scientist,95000,USD,95000,US,0,US,M
2022,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M
2022,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M
2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M
2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,M
2022,SE,FT,Data Scientist,110000,USD,110000,US,0,US,M
2022,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M
2022,MI,FT,Data Scientist,61000,EUR,64090,DE,0,DE,M
2022,MI,FT,Data Scientist,58000,EUR,60938,DE,0,DE,M
2022,MI,FT,Data Scientist,130000,USD,130000,US,100,US,M
2022,MI,FT,Data Scientist,90000,USD,90000,US,100,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
2022,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
2022,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M
2022,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
2022,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M
2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M
2022,SE,FT,Data Scientist,198800,USD,198800,US,0,US,M
2022,SE,FT,Data Scientist,122600,USD,122600,US,0,US,M
2022,SE,FT,Data Scientist,148000,USD,148000,US,100,US,M
2022,SE,FT,Data Scientist,107000,USD,107000,US,100,US,M
2022,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M
2022,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2022,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
2022,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,EN,FT,Data Scientist,80000,USD,80000,US,0,US,M
2022,SE,FT,Data Scientist,208000,USD,208000,US,100,US,M
2022,SE,FT,Data Scientist,127000,USD,127000,US,100,US,M
2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M
2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M
2022,SE,FT,Data Scientist,205000,USD,205000,US,100,US,M
2022,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,EN,FT,Data Scientist,6600000,HUF,17684,HU,100,HU,M
2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Scientist,140700,USD,140700,US,0,US,M
2022,SE,FT,Data Scientist,93800,USD,93800,US,0,US,M
2022,SE,FT,Data Scientist,350000,USD,350000,US,100,US,M
2022,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M
2022,SE,FT,Data Scientist,247500,USD,247500,US,0,US,M
2022,SE,FT,Data Scientist,172200,USD,172200,US,0,US,M
2022,SE,FT,Data Scientist,177500,USD,177500,US,100,US,M
2022,SE,FT,Data Scientist,134000,USD,134000,US,100,US,M
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Scientist,243900,USD,243900,US,100,US,M
2022,SE,FT,Data Scientist,156600,USD,156600,US,100,US,M
2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M
2022,MI,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,MI,FT,Data Scientist,85000,USD,85000,US,100,US,M
2022,MI,FT,Data Scientist,78000,USD,78000,US,100,US,M
2022,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
2022,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M
2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M
2022,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M
2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2022,SE,FT,Data Scientist,198440,USD,198440,US,0,US,L
2022,SE,FT,Data Scientist,144000,USD,144000,US,0,US,L
2022,SE,FT,Data Scientist,198440,USD,198440,US,0,US,M
2022,SE,FT,Data Scientist,144000,USD,144000,US,0,US,M
2022,MI,FT,Data Scientist,47000,GBP,57872,GB,50,GB,M
2022,EN,FT,Data Scientist,38000,EUR,39925,FR,50,FR,L
2022,SE,FT,Data Scientist,159699,USD,159699,US,0,US,M
2022,SE,FT,Data Scientist,138938,USD,138938,US,0,US,M
2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
2022,EN,FT,Data Scientist,180000,USD,180000,US,100,US,M
2022,EN,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M
2022,SE,FT,Data Scientist,122500,USD,122500,US,0,US,M
2022,SE,FT,Data Scientist,202800,USD,202800,US,0,US,L
2022,SE,FT,Data Scientist,104300,USD,104300,US,0,US,L
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,MI,FT,Data Scientist,30000,USD,30000,MX,100,MX,L
2022,MI,FT,Data Scientist,84000,USD,84000,BR,100,BR,M
2022,MI,FT,Data Scientist,54000,USD,54000,BR,100,BR,M
2022,EN,FT,Data Scientist,80000,USD,80000,US,100,US,L
2022,EN,FT,Data Scientist,96000,CAD,73742,CA,100,CA,L
2022,EN,FT,Data Scientist,27000,GBP,33246,GB,50,GB,L
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
2022,SE,FT,Data Scientist,38000,USD,38000,US,100,US,M
2022,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
2022,SE,FT,Data Scientist,38000,USD,38000,US,100,US,M
2022,SE,FT,Data Scientist,153600,USD,153600,US,100,US,M
2022,SE,FT,Data Scientist,106800,USD,106800,US,100,US,M
2022,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M
2022,SE,FT,Data Scientist,50000,USD,50000,US,100,US,M
2022,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
2022,SE,FT,Data Scientist,38000,USD,38000,US,100,US,M
2022,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M
2022,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2022,SE,FT,Data Scientist,123400,USD,123400,US,0,US,M
2022,SE,FT,Data Scientist,88100,USD,88100,US,0,US,M
2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,S
2022,SE,FT,Data Scientist,55000,USD,55000,US,100,US,S
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
2022,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M
2022,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
2022,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M
2022,SE,FT,Data Scientist,50000,USD,50000,US,100,US,M
2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M
2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M
2022,MI,FT,Data Scientist,144200,USD,144200,US,100,US,M
2022,MI,FT,Data Scientist,115360,USD,115360,US,100,US,M
2022,MI,FT,Data Scientist,120000,AUD,83171,AU,0,AU,L
2022,MI,FT,Data Scientist,108000,USD,108000,US,50,US,L
2022,SE,FT,Data Scientist,198440,USD,198440,US,100,US,M
2022,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M
2022,MI,FT,Data Scientist,72000,EUR,75648,DE,100,DE,S
2022,SE,FT,Data Scientist,198440,USD,198440,US,0,US,L
2022,SE,FT,Data Scientist,144000,USD,144000,US,0,US,L
2022,MI,FT,Data Scientist,10000,USD,10000,TR,0,TR,M
2022,SE,FT,Data Scientist,215000,USD,215000,US,0,US,L
2022,SE,FT,Data Scientist,159000,USD,159000,US,0,US,L
2022,SE,FT,Data Scientist,236900,USD,236900,US,100,US,L
2022,SE,FT,Data Scientist,159200,USD,159200,US,100,US,L
2022,SE,FT,Data Scientist,148000,USD,148000,US,100,US,M
2022,SE,FT,Data Scientist,128000,USD,128000,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,218000,USD,218000,US,0,US,M
2022,SE,FT,Data Scientist,145300,USD,145300,US,0,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,207000,USD,207000,US,100,US,M
2022,SE,FT,Data Scientist,153000,USD,153000,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,207000,USD,207000,US,100,US,M
2022,SE,FT,Data Scientist,153000,USD,153000,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,MI,FT,Data Scientist,83000,GBP,102200,GB,100,GB,M
2022,EN,FT,Data Scientist,1800000,INR,22892,IN,50,IN,M
2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,L
2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,L
2022,SE,FT,Data Scientist,179400,USD,179400,US,0,US,M
2022,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M
2022,EN,FT,Data Scientist,93000,USD,93000,US,0,US,M
2022,EN,FT,Data Scientist,73000,USD,73000,US,0,US,M
2022,SE,FT,Data Scientist,136994,USD,136994,US,100,US,M
2022,SE,FT,Data Scientist,101570,USD,101570,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,172000,USD,172000,US,100,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,MI,FT,Data Scientist,70000,EUR,73546,NL,50,NL,L
2022,EN,FT,Data Scientist,50000,USD,50000,US,50,DE,M
2022,SE,FT,Data Scientist,151800,USD,151800,US,0,US,M
2022,SE,FT,Data Scientist,130240,USD,130240,US,0,US,M
2022,SE,FT,Data Scientist,179400,USD,179400,US,100,US,M
2022,SE,FT,Data Scientist,154000,USD,154000,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,0,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,0,US,M
2022,EN,FT,Data Scientist,30000,EUR,31520,ES,50,ES,M
2022,SE,FT,Data Scientist,204100,USD,204100,US,0,US,M
2022,SE,FT,Data Scientist,136100,USD,136100,US,0,US,M
2022,MI,FT,Data Scientist,96000,GBP,118208,GB,0,GB,M
2022,MI,FT,Data Scientist,90000,GBP,110820,GB,0,GB,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
2022,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2022,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L
2022,SE,FT,Data Scientist,119300,USD,119300,US,0,US,L
2022,MI,FT,Data Scientist,225000,USD,225000,US,0,US,M
2022,MI,FT,Data Scientist,160000,USD,160000,US,0,US,M
2022,MI,FT,Data Scientist,52000,EUR,54634,NL,100,NL,S
2022,EN,FT,Data Scientist,82000,USD,82000,US,0,US,L
2022,EN,PT,Data Scientist,110000,USD,110000,DO,100,FR,M
2022,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M
2022,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M
2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,M
2022,MI,FT,Data Scientist,110000,EUR,115573,NL,0,NL,M
2022,MI,FT,Data Scientist,85000,EUR,89306,NL,0,NL,M
2022,SE,FT,Data Scientist,123400,USD,123400,US,0,US,M
2022,SE,FT,Data Scientist,88100,USD,88100,US,0,US,M
2022,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M
2022,SE,FT,Data Scientist,205000,USD,205000,US,0,US,M
2022,EN,FT,Data Scientist,80000,EUR,84053,BE,100,BE,L
2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,L
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,L
2022,MI,FT,Data Scientist,4200000,INR,53416,IN,100,ID,L
2022,MI,FT,Data Scientist,107000,GBP,131752,GB,100,GB,M
2022,EN,FT,Data Scientist,49500,EUR,52008,BE,50,BE,S
2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L
2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,L
2022,MI,FT,Data Scientist,58000,EUR,60938,DE,100,DE,S
2022,MI,FT,Data Scientist,65000,GBP,80036,GB,50,GB,M
2022,SE,FT,Data Scientist,160000,USD,160000,US,100,US,L
2022,SE,FT,Data Scientist,92000,USD,92000,US,100,US,L
2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L
2022,SE,FT,Data Scientist,119300,USD,119300,US,0,US,L
2022,MI,FT,Data Scientist,25000,USD,25000,TR,50,TR,M
2022,MI,FT,Data Scientist,153000,USD,153000,US,100,US,L
2022,SE,FT,Data Scientist,160000,USD,160000,US,100,US,L
2022,SE,FT,Data Scientist,92000,USD,92000,US,100,US,L
2022,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M
2022,SE,FT,Data Scientist,148800,USD,148800,US,0,US,M
2020,EN,FT,Data Scientist,43200,EUR,49268,DE,0,DE,S
2022,SE,FT,Data Scientist,215300,USD,215300,US,100,US,L
2022,SE,FT,Data Scientist,158200,USD,158200,US,100,US,L
2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M
2022,SE,FT,Data Scientist,215300,USD,215300,US,0,US,L
2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L
2022,SE,FT,Data Scientist,260000,USD,260000,US,100,US,M
2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M
2022,MI,FT,Data Scientist,55000,GBP,67723,GB,0,GB,M
2022,MI,FT,Data Scientist,35000,GBP,43096,GB,0,GB,M
2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2022,SE,FT,Data Scientist,80000,USD,80000,US,0,US,M
2022,MI,FT,Data Scientist,50000,GBP,61566,GB,0,GB,M
2022,MI,FT,Data Scientist,30000,GBP,36940,GB,0,GB,M
2022,SE,FT,Data Scientist,165220,USD,165220,US,100,US,M
2022,SE,FT,Data Scientist,120160,USD,120160,US,100,US,M
2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,L
2022,SE,FT,Data Scientist,120000,USD,120000,US,0,US,L
2022,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M
2022,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M
2022,SE,FT,Data Scientist,136620,USD,136620,US,100,US,M
2022,SE,FT,Data Scientist,99360,USD,99360,US,100,US,M
2022,SE,FT,Data Scientist,90000,GBP,110820,GB,0,GB,M
2022,SE,FT,Data Scientist,80000,GBP,98506,GB,0,GB,M
2022,SE,FT,Data Scientist,146000,USD,146000,US,100,US,M
2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M
2022,SE,FT,Data Scientist,167000,USD,167000,US,100,US,M
2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M
2022,SE,FT,Data Scientist,211500,USD,211500,US,100,US,M
2022,SE,FT,Data Scientist,138600,USD,138600,US,100,US,M
2022,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
2022,SE,FT,Data Scientist,95550,USD,95550,US,0,US,M
2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,L
2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L
2022,SE,FT,Data Scientist,176000,USD,176000,US,100,US,M
2022,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M
2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,M
2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,M
2022,MI,FT,Data Scientist,141300,USD,141300,US,0,US,M
2022,MI,FT,Data Scientist,102100,USD,102100,US,0,US,M
2022,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M
2022,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M
2022,MI,FT,Data Scientist,160000,USD,160000,US,100,US,M
2022,MI,FT,Data Scientist,130000,USD,130000,US,100,US,M
2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Scientist,220000,USD,220000,US,100,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2022,MI,FT,Data Scientist,140000,GBP,172386,GB,0,GB,M
2022,MI,FT,Data Scientist,70000,GBP,86193,GB,0,GB,M
2022,MI,FT,Data Scientist,200000,USD,200000,US,100,US,M
2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M
2022,SE,FT,Data Scientist,185100,USD,185100,US,100,US,M
2022,SE,FT,Data Scientist,104890,USD,104890,US,100,US,M
2022,MI,FT,Data Scientist,2400000,INR,30523,IN,100,IN,L
2022,EN,FT,Data Scientist,1400000,INR,17805,IN,100,IN,M
2021,MI,FT,Data Scientist,109000,USD,109000,US,50,US,L
2022,MI,FT,Data Scientist,88000,CAD,67597,CA,100,CA,M
2022,EN,FT,Data Scientist,66500,CAD,51081,CA,100,CA,L
2022,MI,FT,Data Scientist,78000,USD,78000,US,100,US,M
2022,EN,FT,Data Scientist,40000,USD,40000,JP,100,MY,L
2022,EN,FT,Data Scientist,120000,AUD,83171,AU,50,AU,M
2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,BR,100,US,M
2022,MI,FT,Data Scientist,150000,PLN,33609,PL,100,PL,L
2022,MI,FT,Data Scientist,135000,USD,135000,US,100,US,L
2021,EN,FT,Data Scientist,80000,USD,80000,US,100,US,M
2022,MI,FT,Data Scientist,115000,CHF,120402,CH,0,CH,L
2022,MI,FT,Data Scientist,48000,USD,48000,RU,100,US,S
2022,MI,FL,Data Scientist,100000,USD,100000,CA,100,US,M
2021,EN,FT,Data Scientist,100000,USD,100000,US,0,US,S
2022,EN,PT,Data Scientist,100000,USD,100000,DZ,50,DZ,M
2021,MI,FT,Data Scientist,82500,USD,82500,US,100,US,S
2021,EN,FT,Data Scientist,42000,EUR,49646,FR,50,FR,M
2021,MI,FT,Data Scientist,700000,INR,9466,IN,0,IN,S
2020,SE,FT,Data Scientist,60000,EUR,68428,GR,100,US,L
2021,EN,FT,Data Scientist,13400,USD,13400,UA,100,UA,L
2021,MI,FT,Data Scientist,95000,CAD,75774,CA,100,CA,L
2021,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
2021,MI,FT,Data Scientist,50000,USD,50000,NG,100,NG,L
2020,MI,FT,Data Scientist,45760,USD,45760,PH,100,US,S
2021,SE,FT,Data Scientist,45000,EUR,53192,FR,50,FR,L
2020,MI,FT,Data Scientist,60000,GBP,76958,GB,100,GB,S
2021,EN,FT,Data Scientist,2200000,INR,29751,IN,50,IN,L
2020,MI,FT,Data Scientist,105000,USD,105000,US,100,US,L
2021,EN,FT,Data Scientist,2100000,INR,28399,IN,100,IN,M
2021,EN,FT,Data Scientist,90000,USD,90000,US,100,US,S
2021,EN,FT,Data Scientist,31000,EUR,36643,FR,50,FR,L
2021,SE,FT,Data Scientist,165000,USD,165000,US,100,US,L
2021,SE,FT,Data Scientist,130000,CAD,103691,CA,100,CA,L
2020,MI,FT,Data Scientist,70000,EUR,79833,DE,0,DE,L
2021,SE,FT,Data Scientist,180000,TRY,20171,TR,50,TR,L
2021,EN,FT,Data Scientist,58000,USD,58000,US,50,US,L
2021,EN,FT,Data Scientist,100000,USD,100000,US,100,US,M
2021,SE,FT,Data Scientist,65720,EUR,77684,FR,50,FR,M
2021,MI,FT,Data Scientist,21600,EUR,25532,RS,100,DE,S
2021,MI,FT,Data Scientist,1250000,INR,16904,IN,100,IN,S
2020,MI,FT,Data Scientist,11000000,HUF,35735,HU,50,HU,L
2021,SE,FT,Data Scientist,135000,USD,135000,US,0,US,L
2021,MI,FT,Data Scientist,147000,USD,147000,US,50,US,L
2020,EN,FT,Data Scientist,45000,EUR,51321,FR,0,FR,S
2020,MI,FT,Data Scientist,3000000,INR,40481,IN,0,IN,L
2020,EN,FT,Data Scientist,35000,EUR,39916,FR,0,FR,M
2021,MI,FT,Data Scientist,76760,EUR,90734,DE,50,DE,L
2021,MI,FT,Data Scientist,420000,INR,5679,IN,100,US,S
2021,MI,FT,Data Scientist,30400000,CLP,40038,CL,100,CL,L
2021,MI,FT,Data Scientist,52000,EUR,61467,DE,50,AT,M
2021,MI,FT,Data Scientist,32000,EUR,37825,ES,100,ES,L
2021,MI,FT,Data Scientist,40900,GBP,56256,GB,50,GB,L
2021,MI,FT,Data Scientist,2500000,INR,33808,IN,0,IN,M
2021,MI,FT,Data Scientist,85000,GBP,116914,GB,50,GB,L
2021,MI,FT,Data Scientist,75000,EUR,88654,DE,50,DE,L
2021,MI,FT,Data Scientist,160000,USD,160000,US,100,US,L
2021,MI,FT,Data Scientist,69600,BRL,12901,BR,0,BR,S
2020,MI,FT,Data Scientist,37000,EUR,42197,FR,50,FR,S
2020,EN,FT,Data Scientist,55000,EUR,62726,DE,50,DE,S
2021,MI,FT,Data Scientist,76760,EUR,90734,DE,50,DE,L
2020,EN,PT,Data Scientist,19000,EUR,21669,IT,50,IT,S
2020,SE,FT,Data Scientist,120000,USD,120000,US,50,US,L
2021,SE,FT,Data Scientist,110000,CAD,87738,CA,100,CA,S
