work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,remote_status
2023,MI,FT,['Remote'],120000,USD,120000,US,100,US,M,Remote
2023,SE,FT,['Remote'],259000,USD,259000,US,100,US,M,Remote
2023,SE,FT,['Remote'],146000,USD,146000,US,100,US,M,Remote
2023,EN,PT,['Remote'],78000,PLN,17779,PL,100,IN,L,Remote
2023,EN,FT,['Remote'],101400,BRL,19522,BR,100,BR,L,Remote
2023,SE,FT,['Remote'],100000,EUR,107309,FR,100,FR,M,Remote
2023,SE,FT,['Remote'],70000,EUR,75116,FR,100,FR,M,Remote
2023,SE,FT,['Remote'],120000,USD,120000,US,100,US,M,Remote
2023,SE,FT,['Remote'],75000,USD,75000,US,100,US,M,Remote
2023,SE,FT,['Remote'],288000,USD,288000,US,100,US,M,Remote
2023,SE,FT,['Remote'],140000,USD,140000,US,100,US,M,Remote
2023,SE,FT,['Remote'],288000,USD,288000,US,100,US,M,Remote
2023,SE,FT,['Remote'],140000,USD,140000,US,100,US,M,Remote
2023,SE,FT,['Remote'],215050,USD,215050,US,100,US,M,Remote
2023,SE,FT,['Remote'],156400,USD,156400,US,100,US,M,Remote
2023,SE,FT,['Remote'],198000,USD,198000,US,100,US,M,Remote
2023,SE,FT,['Remote'],114000,USD,114000,US,100,US,M,Remote
2023,EN,FT,['Remote'],75000,USD,75000,US,100,US,M,Remote
2023,EN,FT,['Remote'],60000,USD,60000,US,100,US,M,Remote
2023,SE,FT,['Remote'],209300,USD,209300,US,100,US,M,Remote
2023,SE,FT,['Remote'],182200,USD,182200,US,100,US,M,Remote
2023,MI,FT,['Remote'],40000,GBP,48609,GB,100,GB,M,Remote
2023,EN,FT,['Remote'],120000,USD,120000,GB,100,GB,M,Remote
2023,EN,FT,['Remote'],60000,USD,60000,GB,100,GB,M,Remote
2023,SE,FT,['Remote'],180000,USD,180000,US,100,US,M,Remote
2023,SE,FT,['Remote'],160000,USD,160000,US,100,US,M,Remote
2023,SE,FT,['Remote'],180000,USD,180000,US,100,US,M,Remote
2023,SE,FT,['Remote'],160000,USD,160000,US,100,US,M,Remote
2023,SE,FT,['Remote'],52000,EUR,55800,ES,100,ES,M,Remote
2023,SE,FT,['Remote'],48000,EUR,51508,ES,100,ES,M,Remote
2023,EN,FT,['Remote'],60000,USD,60000,US,100,US,L,Remote
2023,SE,FT,['Remote'],124999,GBP,151902,GB,100,GB,L,Remote
2023,SE,FT,['Remote'],250000,USD,250000,US,100,US,M,Remote
2023,SE,FT,['Remote'],162500,USD,162500,US,100,US,M,Remote
2023,EN,FT,['Remote'],85000,USD,85000,US,100,US,M,Remote
2023,EN,FT,['Remote'],75000,USD,75000,US,100,US,M,Remote
2023,SE,FT,['Remote'],115934,USD,115934,US,100,US,M,Remote
2023,SE,FT,['Remote'],81666,USD,81666,US,100,US,M,Remote
2023,SE,FT,['Remote'],250000,USD,250000,US,100,US,M,Remote
2023,SE,FT,['Remote'],63000,USD,63000,US,100,US,M,Remote
2023,SE,FT,['Remote'],213580,USD,213580,US,100,US,M,Remote
2023,SE,FT,['Remote'],163625,USD,163625,US,100,US,M,Remote
2022,SE,FT,['Remote'],375000,USD,375000,US,100,US,M,Remote
2023,SE,FT,['Remote'],95000,EUR,101943,IE,100,IE,M,Remote
2023,MI,FT,['Remote'],1350000,INR,16414,IN,100,IN,L,Remote
2023,SE,FT,['Remote'],180000,USD,180000,US,100,US,M,Remote
2023,SE,FT,['Remote'],115000,USD,115000,US,100,US,M,Remote
2023,SE,FT,['Remote'],200000,USD,200000,US,100,US,M,Remote
2023,SE,FT,['Remote'],115000,USD,115000,US,100,US,M,Remote
2023,SE,FT,['Remote'],231250,USD,231250,US,100,US,M,Remote
2023,SE,FT,['Remote'],138750,USD,138750,US,100,US,M,Remote
2023,SE,FT,['Remote'],160000,USD,160000,US,100,US,M,Remote
2023,SE,FT,['Remote'],75000,USD,75000,US,100,US,M,Remote
2023,SE,FT,['Remote'],250000,USD,250000,US,100,US,M,Remote
2023,SE,FT,['Remote'],162500,USD,162500,US,100,US,M,Remote
2023,SE,FT,['Remote'],318300,USD,318300,US,100,US,M,Remote
2023,SE,FT,['Remote'],188800,USD,188800,US,100,US,M,Remote
2023,MI,FT,['Remote'],110000,USD,110000,US,100,US,M,Remote
2023,MI,FT,['Remote'],95000,USD,95000,US,100,US,M,Remote
2023,SE,FT,['Remote'],145000,USD,145000,US,100,US,M,Remote
2023,SE,FT,['Remote'],135000,USD,135000,US,100,US,M,Remote
2023,SE,FT,['Remote'],93919,USD,93919,US,100,US,M,Remote
2023,SE,FT,['Remote'],51962,USD,51962,US,100,US,M,Remote
2023,SE,FT,['Remote'],170000,USD,170000,US,100,US,M,Remote
2023,SE,FT,['Remote'],90000,USD,90000,US,100,US,M,Remote
2023,EX,FT,['Remote'],210914,USD,210914,US,100,US,M,Remote
2023,EX,FT,['Remote'],116704,USD,116704,US,100,US,M,Remote
2023,SE,FT,['Remote'],192500,USD,192500,US,100,US,M,Remote
2023,SE,FT,['Remote'],140000,USD,140000,US,100,US,M,Remote
2023,MI,FT,['Remote'],36000,USD,36000,MX,100,MX,S,Remote
2023,SE,FT,['Remote'],235000,USD,235000,US,100,US,M,Remote
2023,SE,FT,['Remote'],185000,USD,185000,US,100,US,M,Remote
2023,SE,FT,['Remote'],50000,EUR,53654,NL,100,CA,L,Remote
2023,MI,FT,['Remote'],55000,GBP,66837,GB,100,GB,M,Remote
2023,MI,FT,['Remote'],52000,GBP,63192,GB,100,GB,M,Remote
2023,EX,FT,['Remote'],284000,USD,284000,US,100,US,M,Remote
2023,EX,FT,['Remote'],236000,USD,236000,US,100,US,M,Remote
2023,MI,FT,['Remote'],151410,USD,151410,US,100,US,M,Remote
2023,MI,FT,['Remote'],115360,USD,115360,US,100,US,M,Remote
2023,MI,FT,['Remote'],62000,EUR,66531,ES,100,ES,M,Remote
2023,MI,FT,['Remote'],55000,EUR,59020,ES,100,ES,M,Remote
2023,EN,FT,['Remote'],25000,EUR,26827,DE,100,DE,L,Remote
2022,EN,FT,['Remote'],180000,USD,180000,US,100,US,M,Remote
2023,SE,FT,['Remote'],135000,USD,135000,US,100,US,M,Remote
2023,SE,FT,['Remote'],100000,USD,100000,US,100,US,M,Remote
2023,SE,FT,['Remote'],225000,USD,225000,US,100,US,M,Remote
2023,SE,FT,['Remote'],156400,USD,156400,US,100,US,M,Remote
2023,SE,FT,['Remote'],150000,USD,150000,US,100,US,M,Remote
2023,SE,FT,['Remote'],107000,USD,107000,US,100,US,M,Remote
2022,MI,FT,['Remote'],23000,USD,23000,IN,100,IN,L,Remote
2023,MI,FT,['Remote'],110000,USD,110000,US,100,US,L,Remote
2023,SE,FT,['Remote'],265000,USD,265000,US,100,US,M,Remote
2023,SE,FT,['Remote'],182750,USD,182750,US,100,US,M,Remote
2023,SE,FT,['Remote'],165000,USD,165000,US,100,US,M,Remote
2023,SE,FT,['Remote'],144000,USD,144000,US,100,US,M,Remote
2023,EN,FT,['Remote'],130000,USD,130000,SE,100,SE,S,Remote
2023,EX,FT,['Remote'],310000,USD,310000,US,100,US,M,Remote
2023,EX,FT,['Remote'],239000,USD,239000,US,100,US,M,Remote
2023,SE,FT,['Remote'],225000,USD,225000,US,100,US,M,Remote
2023,SE,FT,['Remote'],156400,USD,156400,US,100,US,M,Remote
2023,MI,FT,['Remote'],180000,USD,180000,US,100,US,M,Remote
2023,MI,FT,['Remote'],150000,USD,150000,US,100,US,M,Remote
2023,SE,FT,['Remote'],209450,USD,209450,US,100,US,M,Remote
2023,SE,FT,['Remote'],158677,USD,158677,US,100,US,M,Remote
2022,MI,FT,['Remote'],155000,USD,155000,US,100,US,L,Remote
2023,SE,FT,['Remote'],237000,USD,237000,US,100,US,M,Remote
2023,SE,FT,['Remote'],145000,USD,145000,US,100,US,M,Remote
2023,SE,FT,['Remote'],240000,USD,240000,US,100,US,M,Remote
2023,SE,FT,['Remote'],139000,USD,139000,US,100,US,M,Remote
2023,SE,FT,['Remote'],130000,USD,130000,US,100,US,M,Remote
2023,SE,FT,['Remote'],87000,USD,87000,US,100,US,M,Remote
2023,SE,FT,['Remote'],160000,USD,160000,US,100,US,M,Remote
2023,SE,FT,['Remote'],108000,USD,108000,US,100,US,M,Remote
2023,SE,FT,['Remote'],165000,USD,165000,US,100,US,M,Remote
2023,SE,FT,['Remote'],107250,USD,107250,US,100,US,M,Remote
2023,SE,FT,['Remote'],285800,USD,285800,US,100,US,M,Remote
2023,SE,FT,['Remote'],154600,USD,154600,US,100,US,M,Remote
2023,EN,FT,['Remote'],30000,USD,30000,AR,100,US,S,Remote
2023,SE,FT,['Remote'],200000,USD,200000,US,100,US,M,Remote
2023,SE,FT,['Remote'],175000,USD,175000,US,100,US,M,Remote
2023,SE,FT,['Remote'],231250,USD,231250,US,100,US,M,Remote
2023,SE,FT,['Remote'],138750,USD,138750,US,100,US,M,Remote
2023,SE,FT,['Remote'],153000,USD,153000,CA,100,CA,M,Remote
2023,SE,FT,['Remote'],94000,USD,94000,CA,100,CA,M,Remote
2023,SE,FT,['Remote'],160000,USD,160000,US,100,US,M,Remote
2023,SE,FT,['Remote'],90000,USD,90000,US,100,US,M,Remote
2023,SE,FT,['Remote'],275300,USD,275300,US,100,US,M,Remote
2023,SE,FT,['Remote'],183500,USD,183500,US,100,US,M,Remote
2023,SE,FT,['Remote'],275300,USD,275300,US,100,US,M,Remote
2023,SE,FT,['Remote'],183500,USD,183500,US,100,US,M,Remote
2023,SE,FT,['Remote'],160000,USD,160000,US,100,US,M,Remote
2023,SE,FT,['Remote'],125600,USD,125600,US,100,US,M,Remote
2023,SE,FT,['Remote'],85000,USD,85000,US,100,US,M,Remote
2023,SE,FT,['Remote'],75000,USD,75000,US,100,US,M,Remote
2023,SE,FT,['Remote'],205600,USD,205600,US,100,US,M,Remote
2023,SE,FT,['Remote'],107500,USD,107500,US,100,US,M,Remote
2023,SE,FT,['Remote'],160000,USD,160000,US,100,US,M,Remote
2023,SE,FT,['Remote'],130000,USD,130000,US,100,US,M,Remote
2023,SE,FT,['Remote'],136000,USD,136000,US,100,US,M,Remote
2023,SE,FT,['Remote'],104000,USD,104000,US,100,US,M,Remote
2023,SE,FT,['Remote'],110000,USD,110000,US,100,US,M,Remote
2023,SE,FT,['Remote'],84000,USD,84000,US,100,US,M,Remote
2023,SE,FT,['Remote'],170000,USD,170000,US,100,US,M,Remote
2023,SE,FT,['Remote'],150000,USD,150000,US,100,US,M,Remote
2023,SE,FT,['Remote'],200000,USD,200000,US,100,US,S,Remote
2023,MI,FT,['Remote'],80000,USD,80000,KE,100,KE,S,Remote
2023,SE,FT,['Remote'],140000,USD,140000,US,100,US,M,Remote
2023,SE,FT,['Remote'],110000,USD,110000,US,100,US,M,Remote
2023,MI,FT,['Remote'],120000,USD,120000,US,100,US,M,Remote
2023,MI,FT,['Remote'],95000,USD,95000,US,100,US,M,Remote
2023,SE,FT,['Remote'],250000,USD,250000,US,100,US,M,Remote
2023,SE,FT,['Remote'],63000,USD,63000,US,100,US,M,Remote
2023,SE,FT,['Remote'],237000,USD,237000,US,100,US,M,Remote
2023,SE,FT,['Remote'],145000,USD,145000,US,100,US,M,Remote
2023,SE,FT,['Remote'],130000,USD,130000,US,100,US,M,Remote
2023,SE,FT,['Remote'],90000,USD,90000,US,100,US,M,Remote
2023,MI,FT,['Remote'],120000,USD,120000,US,100,US,M,Remote
2023,MI,FT,['Remote'],100000,USD,100000,US,100,US,M,Remote
2023,SE,FT,['Remote'],145000,USD,145000,US,100,US,M,Remote
2023,SE,FT,['Remote'],102500,USD,102500,US,100,US,M,Remote
2022,MI,FT,['Remote'],1250000,INR,15897,IN,100,IN,M,Remote
2022,MI,FT,['Remote'],110000,USD,110000,US,100,US,L,Remote
2023,SE,FT,['Remote'],136000,USD,136000,US,100,US,M,Remote
2023,SE,FT,['Remote'],104000,USD,104000,US,100,US,M,Remote
2023,SE,FT,['Remote'],168000,USD,168000,US,100,US,M,Remote
2023,SE,FT,['Remote'],130000,USD,130000,US,100,US,M,Remote
2023,SE,FT,['Remote'],205000,USD,205000,US,100,US,M,Remote
2023,SE,FT,['Remote'],185000,USD,185000,US,100,US,M,Remote
2023,EN,FT,['Remote'],50000,USD,50000,IN,100,US,M,Remote
2023,SE,FT,['Remote'],234100,USD,234100,US,100,US,M,Remote
2023,SE,FT,['Remote'],203500,USD,203500,US,100,US,M,Remote
2023,SE,FT,['Remote'],232200,USD,232200,US,100,US,M,Remote
2023,SE,FT,['Remote'],167200,USD,167200,US,100,US,M,Remote
2023,SE,FT,['Remote'],170000,USD,170000,US,100,US,M,Remote
2023,SE,FT,['Remote'],114000,USD,114000,US,100,US,M,Remote
2023,MI,FT,['Remote'],95000,USD,95000,ES,100,ES,M,Remote
2023,MI,FT,['Remote'],80000,USD,80000,ES,100,ES,M,Remote
2023,SE,FT,['Remote'],180000,USD,180000,US,100,US,M,Remote
2023,SE,FT,['Remote'],115000,USD,115000,US,100,US,M,Remote
2023,SE,FT,['Remote'],133800,USD,133800,US,100,US,M,Remote
2023,SE,FT,['Remote'],96100,USD,96100,US,100,US,M,Remote
2023,SE,FT,['Remote'],140000,USD,140000,US,100,US,M,Remote
2023,SE,FT,['Remote'],115000,USD,115000,US,100,US,M,Remote
2023,SE,FT,['Remote'],297300,USD,297300,US,100,US,M,Remote
2023,SE,FT,['Remote'],198200,USD,198200,US,100,US,M,Remote
2023,SE,FT,['Remote'],297300,USD,297300,US,100,US,M,Remote
2023,SE,FT,['Remote'],198200,USD,198200,US,100,US,M,Remote
2023,SE,FT,['Remote'],202000,USD,202000,US,100,US,M,Remote
2023,SE,FT,['Remote'],135000,USD,135000,US,100,US,M,Remote
2023,SE,FT,['Remote'],110000,USD,110000,US,100,US,M,Remote
2023,SE,FT,['Remote'],84000,USD,84000,US,100,US,M,Remote
2023,SE,FT,['Remote'],230000,USD,230000,US,100,US,M,Remote
2023,SE,FT,['Remote'],196000,USD,196000,US,100,US,M,Remote
2023,SE,FT,['Remote'],140000,USD,140000,US,100,US,M,Remote
2023,SE,FT,['Remote'],110000,USD,110000,US,100,US,M,Remote
2023,SE,FT,['Remote'],170000,USD,170000,US,100,US,M,Remote
2023,SE,FT,['Remote'],150000,USD,150000,US,100,US,M,Remote
2023,MI,FT,['Remote'],175000,USD,175000,US,100,US,M,Remote
2023,MI,FT,['Remote'],140000,USD,140000,US,100,US,M,Remote
2022,EN,PT,['Remote'],24000,EUR,25216,ES,100,US,L,Remote
2023,SE,FT,['Remote'],225000,USD,225000,US,100,US,M,Remote
2023,SE,FT,['Remote'],165750,USD,165750,US,100,US,M,Remote
2023,SE,FT,['Remote'],135000,USD,135000,US,100,US,M,Remote
2023,SE,FT,['Remote'],115000,USD,115000,US,100,US,M,Remote
2023,SE,FT,['Remote'],170000,USD,170000,US,100,US,M,Remote
2023,SE,FT,['Remote'],140000,USD,140000,US,100,US,M,Remote
2023,MI,FT,['Remote'],120000,USD,120000,US,100,US,M,Remote
2023,MI,FT,['Remote'],100000,USD,100000,US,100,US,M,Remote
2023,SE,FT,['Remote'],130000,USD,130000,US,100,US,M,Remote
2023,SE,FT,['Remote'],80000,USD,80000,US,100,US,M,Remote
2021,SE,FT,['Remote'],4000000,INR,54094,IN,100,IN,L,Remote
2023,SE,FT,['Remote'],231250,USD,231250,US,100,US,M,Remote
2023,SE,FT,['Remote'],138750,USD,138750,US,100,US,M,Remote
2022,EN,FT,['Remote'],100000,USD,100000,US,100,US,M,Remote
2023,SE,FT,['Remote'],187500,USD,187500,US,100,US,M,Remote
2023,SE,FT,['Remote'],175000,USD,175000,US,100,US,M,Remote
2023,SE,FT,['Remote'],155000,USD,155000,US,100,US,M,Remote
2023,SE,FT,['Remote'],64000,USD,64000,US,100,US,M,Remote
2023,SE,FT,['Remote'],184000,USD,184000,US,100,US,M,Remote
2023,SE,FT,['Remote'],142000,USD,142000,US,100,US,M,Remote
2023,MI,FT,['Remote'],62000,GBP,75344,GB,100,GB,M,Remote
2023,MI,FT,['Remote'],52000,GBP,63192,GB,100,GB,M,Remote
2023,MI,FT,['Remote'],48000,GBP,58331,GB,100,GB,M,Remote
2023,MI,FT,['Remote'],38000,GBP,46178,GB,100,GB,M,Remote
2023,SE,FT,['Remote'],166000,USD,166000,US,100,US,M,Remote
2023,SE,FT,['Remote'],128000,USD,128000,US,100,US,M,Remote
2023,SE,FT,['Remote'],170000,USD,170000,US,100,US,M,Remote
2023,SE,FT,['Remote'],110000,USD,110000,US,100,US,M,Remote
2023,SE,FT,['Remote'],160000,USD,160000,US,100,US,M,Remote
2023,SE,FT,['Remote'],75000,USD,75000,US,100,US,M,Remote
2023,SE,FT,['Remote'],236000,USD,236000,US,100,US,M,Remote
2023,SE,FT,['Remote'],182000,USD,182000,US,100,US,M,Remote
2022,MI,FT,['Remote'],1125000,INR,14307,IN,100,IN,L,Remote
2022,MI,FT,['Remote'],1100000,INR,13989,IN,100,IN,L,Remote
2022,SE,FT,['Remote'],125000,USD,125000,US,100,US,L,Remote
2022,SE,FT,['Remote'],150000,USD,150000,US,100,US,M,Remote
2022,MI,FT,['Remote'],150000,USD,150000,US,100,US,M,Remote
2022,MI,FT,['Remote'],127500,USD,127500,US,100,US,M,Remote
2022,SE,FT,['Remote'],126500,USD,126500,US,100,US,M,Remote
2022,SE,FT,['Remote'],51000,USD,51000,US,100,US,M,Remote
2022,EN,FT,['Remote'],40000,USD,40000,AU,100,PK,M,Remote
2022,EN,FT,['Remote'],40000,USD,40000,PK,100,AU,M,Remote
2022,SE,FT,['Remote'],250000,USD,250000,US,100,US,M,Remote
2022,SE,FT,['Remote'],63000,USD,63000,US,100,US,M,Remote
2022,SE,FT,['Remote'],210000,USD,210000,US,100,US,M,Remote
2022,SE,FT,['Remote'],160000,USD,160000,US,100,US,M,Remote
2022,SE,FT,['Remote'],272550,USD,272550,US,100,US,M,Remote
2022,SE,FT,['Remote'],198200,USD,198200,US,100,US,M,Remote
2022,MI,FT,['Remote'],90000,EUR,94560,FR,100,FR,M,Remote
2022,MI,FT,['Remote'],50000,EUR,52533,FR,100,FR,M,Remote
2022,SE,FT,['Remote'],248400,USD,248400,CA,100,CA,M,Remote
2022,SE,FT,['Remote'],183600,USD,183600,CA,100,CA,M,Remote
2022,MI,FT,['Remote'],150000,USD,150000,US,100,US,M,Remote
2022,MI,FT,['Remote'],150000,USD,150000,US,100,US,M,Remote
2022,EN,FT,['Remote'],40000,USD,40000,PK,100,AU,M,Remote
2022,SE,FT,['Remote'],216000,USD,216000,US,100,US,M,Remote
2022,SE,FT,['Remote'],144000,USD,144000,US,100,US,M,Remote
2022,SE,FT,['Remote'],149000,USD,149000,US,100,US,M,Remote
2022,SE,FT,['Remote'],119000,USD,119000,US,100,US,M,Remote
2022,SE,FT,['Remote'],246000,USD,246000,US,100,US,M,Remote
2022,SE,FT,['Remote'],201000,USD,201000,US,100,US,M,Remote
2022,SE,FT,['Remote'],235000,USD,235000,US,100,US,M,Remote
2022,SE,FT,['Remote'],185000,USD,185000,US,100,US,M,Remote
2022,SE,FT,['Remote'],190000,USD,190000,US,100,US,M,Remote
2022,SE,FT,['Remote'],160000,USD,160000,US,100,US,M,Remote
2022,EN,FT,['Remote'],100000,USD,100000,US,100,US,M,Remote
2022,SE,FT,['Remote'],192000,USD,192000,US,100,US,M,Remote
2022,SE,FT,['Remote'],164000,USD,164000,US,100,US,M,Remote
2022,MI,FT,['Remote'],75000,USD,75000,US,100,US,M,Remote
2022,MI,FT,['Remote'],60000,USD,60000,US,100,US,M,Remote
2022,SE,FT,['Remote'],184000,USD,184000,US,100,US,M,Remote
2022,SE,FT,['Remote'],142000,USD,142000,US,100,US,M,Remote
2022,MI,FT,['Remote'],2500000,INR,31795,IN,100,US,M,Remote
2022,MI,FT,['Remote'],198000,PLN,44365,PL,100,PL,S,Remote
2022,MI,FT,['Remote'],75000,GBP,92350,GB,100,GB,M,Remote
2022,MI,FT,['Remote'],60000,GBP,73880,GB,100,GB,M,Remote
2022,SE,FT,['Remote'],192000,USD,192000,US,100,US,M,Remote
2022,SE,FT,['Remote'],164000,USD,164000,US,100,US,M,Remote
2022,EX,FT,['Remote'],310000,USD,310000,US,100,US,M,Remote
2022,EX,FT,['Remote'],239000,USD,239000,US,100,US,M,Remote
2022,MI,FT,['Remote'],160000,USD,160000,US,100,US,M,Remote
2022,MI,FT,['Remote'],120000,USD,120000,US,100,US,M,Remote
2022,SE,FT,['Remote'],125000,USD,125000,CO,100,CO,L,Remote
2022,SE,FT,['Remote'],115934,USD,115934,US,100,US,M,Remote
2022,SE,FT,['Remote'],81666,USD,81666,US,100,US,M,Remote
2022,SE,FT,['Remote'],175000,USD,175000,US,100,US,M,Remote
2022,SE,FT,['Remote'],140000,USD,140000,US,100,US,M,Remote
2022,MI,FT,['Remote'],122500,USD,122500,US,100,US,M,Remote
2022,MI,FT,['Remote'],100000,USD,100000,US,100,US,M,Remote
2022,MI,FT,['Remote'],56000,EUR,58837,FR,100,FR,S,Remote
2022,SE,FT,['Remote'],190000,USD,190000,US,100,US,M,Remote
2022,SE,FT,['Remote'],120000,USD,120000,US,100,US,M,Remote
2022,SE,FT,['Remote'],127000,USD,127000,US,100,US,M,Remote
2022,SE,FT,['Remote'],104000,USD,104000,US,100,US,M,Remote
2022,SE,FT,['Remote'],210000,USD,210000,US,100,US,M,Remote
2022,SE,FT,['Remote'],150000,USD,150000,US,100,US,M,Remote
2022,SE,FT,['Remote'],210000,USD,210000,US,100,US,M,Remote
2022,SE,FT,['Remote'],150000,USD,150000,US,100,US,M,Remote
2022,SE,FT,['Remote'],210000,USD,210000,US,100,US,M,Remote
2022,SE,FT,['Remote'],130000,USD,130000,US,100,US,M,Remote
2022,SE,FT,['Remote'],182750,USD,182750,US,100,US,M,Remote
2022,SE,FT,['Remote'],161500,USD,161500,US,100,US,M,Remote
2022,MI,FT,['Remote'],102640,USD,102640,US,100,US,M,Remote
2022,MI,FT,['Remote'],66100,USD,66100,US,100,US,M,Remote
2022,SE,FT,['Remote'],210000,USD,210000,US,100,US,M,Remote
2022,SE,FT,['Remote'],150000,USD,150000,US,100,US,M,Remote
2022,MI,FT,['Remote'],130000,USD,130000,US,100,US,M,Remote
2022,MI,FT,['Remote'],80000,USD,80000,US,100,US,M,Remote
2022,SE,FT,['Remote'],136000,USD,136000,US,100,US,M,Remote
2022,SE,FT,['Remote'],104000,USD,104000,US,100,US,M,Remote
2022,SE,FT,['Remote'],150000,USD,150000,US,100,US,M,Remote
2022,SE,FT,['Remote'],100000,USD,100000,US,100,US,M,Remote
2022,SE,FT,['Remote'],216000,USD,216000,US,100,US,M,Remote
2022,SE,FT,['Remote'],144000,USD,144000,US,100,US,M,Remote
2022,EX,FT,['Remote'],159000,USD,159000,US,100,US,M,Remote
2022,EX,FT,['Remote'],130000,USD,130000,US,100,US,M,Remote
2022,SE,FT,['Remote'],115934,USD,115934,US,100,US,M,Remote
2022,SE,FT,['Remote'],81666,USD,81666,US,100,US,M,Remote
2022,SE,FT,['Remote'],215000,USD,215000,US,100,US,M,Remote
2022,SE,FT,['Remote'],150000,USD,150000,US,100,US,M,Remote
2022,SE,FT,['Remote'],246000,USD,246000,US,100,US,M,Remote
2022,SE,FT,['Remote'],201000,USD,201000,US,100,US,M,Remote
2022,MI,FT,['Remote'],187000,USD,187000,US,100,US,M,Remote
2022,MI,FT,['Remote'],153000,USD,153000,US,100,US,M,Remote
2022,SE,FT,['Remote'],255000,USD,255000,MX,100,MX,M,Remote
2022,SE,FT,['Remote'],185000,USD,185000,MX,100,MX,M,Remote
2022,SE,FT,['Remote'],140000,USD,140000,US,100,US,M,Remote
2022,SE,FT,['Remote'],120000,USD,120000,US,100,US,M,Remote
2022,MI,FT,['Remote'],75000,USD,75000,US,100,US,M,Remote
2022,MI,FT,['Remote'],60000,USD,60000,US,100,US,M,Remote
2022,MI,FT,['Remote'],134000,USD,134000,US,100,US,M,Remote
2022,MI,FT,['Remote'],124000,USD,124000,US,100,US,M,Remote
2022,MI,FT,['Remote'],100000,USD,100000,US,100,US,M,Remote
2022,MI,FT,['Remote'],65000,USD,65000,US,100,US,M,Remote
2022,EN,FT,['Remote'],12000,USD,12000,AR,100,AR,L,Remote
2022,SE,FT,['Remote'],220000,USD,220000,US,100,US,M,Remote
2022,SE,FT,['Remote'],146000,USD,146000,US,100,US,M,Remote
2022,SE,FT,['Remote'],190000,USD,190000,US,100,US,M,Remote
2022,SE,FT,['Remote'],135000,USD,135000,US,100,US,M,Remote
2022,SE,FT,['Remote'],173000,USD,173000,US,100,US,M,Remote
2022,SE,FT,['Remote'],110000,USD,110000,US,100,US,M,Remote
2022,SE,FT,['Remote'],115934,USD,115934,US,100,US,M,Remote
2022,SE,FT,['Remote'],81666,USD,81666,US,100,US,M,Remote
2022,SE,FT,['Remote'],190000,USD,190000,US,100,US,L,Remote
2022,SE,FT,['Remote'],194000,USD,194000,US,100,US,M,Remote
2022,SE,FT,['Remote'],129400,USD,129400,US,100,US,M,Remote
2022,SE,FT,['Remote'],201000,USD,201000,US,100,US,M,Remote
2022,SE,FT,['Remote'],89200,USD,89200,US,100,US,M,Remote
2022,SE,FT,['Remote'],230000,USD,230000,US,100,US,M,Remote
2022,SE,FT,['Remote'],196000,USD,196000,US,100,US,M,Remote
2022,MI,FT,['Remote'],150000,USD,150000,US,100,US,M,Remote
2022,MI,FT,['Remote'],100000,USD,100000,US,100,US,M,Remote
2022,MI,FT,['Remote'],130000,USD,130000,US,100,US,M,Remote
2022,MI,FT,['Remote'],100000,USD,100000,US,100,US,M,Remote
2022,SE,FT,['Remote'],216000,USD,216000,US,100,US,M,Remote
2022,SE,FT,['Remote'],144000,USD,144000,US,100,US,M,Remote
2022,SE,FT,['Remote'],192500,USD,192500,US,100,US,M,Remote
2022,SE,FT,['Remote'],140000,USD,140000,US,100,US,M,Remote
2022,SE,FT,['Remote'],65000,USD,65000,US,100,US,M,Remote
2022,SE,FT,['Remote'],55000,USD,55000,US,100,US,M,Remote
2022,MI,FT,['Remote'],60000,EUR,63040,FR,100,FR,M,Remote
2022,MI,FT,['Remote'],50000,EUR,52533,FR,100,FR,M,Remote
2022,SE,FT,['Remote'],170000,USD,170000,US,100,US,M,Remote
2022,SE,FT,['Remote'],125000,USD,125000,US,100,US,M,Remote
2022,SE,FT,['Remote'],197430,USD,197430,US,100,US,M,Remote
2022,SE,FT,['Remote'],134760,USD,134760,US,100,US,M,Remote
2022,MI,FT,['Remote'],120000,USD,120000,US,100,US,M,Remote
2022,SE,FT,['Remote'],220000,USD,220000,US,100,US,M,Remote
2022,SE,FT,['Remote'],162000,USD,162000,US,100,US,M,Remote
2022,SE,FT,['Remote'],149040,USD,149040,US,100,US,M,Remote
2022,SE,FT,['Remote'],113900,USD,113900,US,100,US,M,Remote
2021,SE,FT,['Remote'],115000,USD,115000,US,100,US,S,Remote
2022,SE,FT,['Remote'],171000,USD,171000,US,100,AU,L,Remote
2022,EN,FT,['Remote'],13000,USD,13000,AR,100,AR,S,Remote
2022,EN,FL,['Remote'],50000,USD,50000,BE,100,US,S,Remote
2022,SE,FT,['Remote'],230000,USD,230000,US,100,US,M,Remote
2022,SE,FT,['Remote'],154600,USD,154600,US,100,US,M,Remote
2022,MI,FT,['Remote'],160000,USD,160000,US,100,US,M,Remote
2022,MI,FT,['Remote'],75000,USD,75000,US,100,US,M,Remote
2022,SE,FT,['Remote'],140000,USD,140000,US,100,US,M,Remote
2022,SE,FT,['Remote'],120000,USD,120000,US,100,US,M,Remote
2022,SE,FT,['Remote'],227200,USD,227200,CA,100,CA,M,Remote
2022,SE,FT,['Remote'],168000,USD,168000,CA,100,CA,M,Remote
