work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,remote_status
2023,SE,FT,['In-Office'],128500,USD,128500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],179820,USD,179820,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],143860,USD,143860,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],167500,USD,167500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],106500,USD,106500,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],149600,USD,149600,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],102000,USD,102000,US,0,US,M,In-Office
2023,EX,FT,['In-Office'],145000,USD,145000,US,0,US,M,In-Office
2023,EX,FT,['In-Office'],100000,USD,100000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],153600,USD,153600,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],106800,USD,106800,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],90000,EUR,96578,IE,0,IE,M,In-Office
2023,MI,FT,['In-Office'],75000,EUR,80481,IE,0,IE,M,In-Office
2023,MI,FT,['In-Office'],128000,USD,128000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],85000,USD,85000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],151000,USD,151000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],140000,USD,140000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],220000,USD,220000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],170000,USD,170000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],135000,USD,135000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],105500,USD,105500,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],7000,USD,7000,GH,0,GH,S,In-Office
2023,EN,FT,['In-Office'],40000,EUR,42923,DE,50,DE,M,In-Office
2023,MI,FT,['In-Office'],154000,USD,154000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],143000,USD,143000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],65000,GBP,78990,GB,0,GB,M,In-Office
2023,MI,FT,['In-Office'],42000,GBP,51039,GB,0,GB,M,In-Office
2023,EN,FT,['In-Office'],190000,USD,190000,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],120000,USD,120000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],70000,GBP,85066,GB,0,GB,M,In-Office
2023,MI,FT,['In-Office'],42000,GBP,51039,GB,0,GB,M,In-Office
2023,MI,FT,['In-Office'],90000,GBP,109371,GB,0,GB,M,In-Office
2023,MI,FT,['In-Office'],60000,GBP,72914,GB,0,GB,M,In-Office
2023,SE,FT,['In-Office'],150000,USD,150000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],111000,USD,111000,US,0,US,M,In-Office
2023,EX,FT,['In-Office'],265000,USD,265000,US,0,US,M,In-Office
2023,EX,FT,['In-Office'],235000,USD,235000,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],112000,CHF,121093,CH,50,CH,L,In-Office
2023,SE,FT,['In-Office'],252000,USD,252000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],129000,USD,129000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],201036,USD,201036,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],134024,USD,134024,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],172000,USD,172000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],115000,USD,115000,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],125000,USD,125000,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],90000,USD,90000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],163800,USD,163800,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],126000,USD,126000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],139500,USD,139500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],109400,USD,109400,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],258000,USD,258000,CA,0,CA,M,In-Office
2023,SE,FT,['In-Office'],190000,USD,190000,CA,0,CA,M,In-Office
2023,MI,FT,['In-Office'],145000,USD,145000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],120000,USD,120000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],205600,USD,205600,US,0,US,L,In-Office
2023,SE,FT,['In-Office'],105700,USD,105700,US,0,US,L,In-Office
2023,SE,FT,['In-Office'],252000,USD,252000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],129000,USD,129000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],239748,USD,239748,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],159832,USD,159832,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],165000,USD,165000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],132300,USD,132300,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],190000,USD,190000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],126000,USD,126000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],180180,USD,180180,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],106020,USD,106020,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],153600,USD,153600,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],100500,USD,100500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],260000,USD,260000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],225000,USD,225000,US,0,US,M,In-Office
2023,EX,FT,['In-Office'],194500,USD,194500,US,0,US,M,In-Office
2023,EX,FT,['In-Office'],115500,USD,115500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],275000,USD,275000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],160000,USD,160000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],175000,USD,175000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],120000,USD,120000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],200000,USD,200000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],175000,USD,175000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],206000,USD,206000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],130000,USD,130000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],65000,USD,65000,CO,0,CO,M,In-Office
2023,SE,FT,['In-Office'],48000,USD,48000,CO,0,CO,M,In-Office
2023,SE,FT,['In-Office'],130000,USD,130000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],87000,USD,87000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],160000,USD,160000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],112000,USD,112000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],162500,USD,162500,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],130000,USD,130000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],299500,USD,299500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],245100,USD,245100,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],145000,USD,145000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],100000,USD,100000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],147100,USD,147100,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],90700,USD,90700,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],115100,USD,115100,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],73900,USD,73900,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],168400,USD,168400,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],105200,USD,105200,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],210000,USD,210000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],160000,USD,160000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],145000,USD,145000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],100000,USD,100000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],222200,USD,222200,US,0,US,L,In-Office
2023,SE,FT,['In-Office'],136000,USD,136000,US,0,US,L,In-Office
2023,MI,FT,['In-Office'],100000,USD,100000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],85000,USD,85000,US,0,US,M,In-Office
2023,EX,FT,['In-Office'],200000,USD,200000,US,0,US,M,In-Office
2023,EX,FT,['In-Office'],145000,USD,145000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],140000,USD,140000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],95000,USD,95000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],205000,USD,205000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],140000,USD,140000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],141288,USD,141288,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],94192,USD,94192,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],70000,USD,70000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],55000,USD,55000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],160000,USD,160000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],147000,USD,147000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],180180,USD,180180,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],106020,USD,106020,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],70000,USD,70000,IN,0,AU,L,In-Office
2023,EN,FT,['In-Office'],80000,USD,80000,SE,50,SE,M,In-Office
2023,MI,FT,['In-Office'],1500000,INR,18238,IN,50,IN,L,In-Office
2023,MI,FT,['In-Office'],250000,USD,250000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],150000,USD,150000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],139500,USD,139500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],109400,USD,109400,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],105000,USD,105000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],70000,USD,70000,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],150000,USD,150000,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],100000,USD,100000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],146000,USD,146000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],75000,USD,75000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],185700,USD,185700,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],165000,USD,165000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],169000,USD,169000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],110600,USD,110600,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],139500,USD,139500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],109400,USD,109400,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],55000,EUR,59020,ES,0,ES,M,In-Office
2023,MI,FT,['In-Office'],45000,EUR,48289,ES,0,ES,M,In-Office
2023,SE,FT,['In-Office'],161000,GBP,195652,GB,0,GB,M,In-Office
2023,SE,FT,['In-Office'],83300,GBP,101228,GB,0,GB,M,In-Office
2023,SE,FT,['In-Office'],112700,GBP,136956,GB,0,GB,M,In-Office
2023,SE,FT,['In-Office'],83300,GBP,101228,GB,0,GB,M,In-Office
2023,SE,FT,['In-Office'],252000,USD,252000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],129000,USD,129000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],163800,USD,163800,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],126000,USD,126000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],247500,USD,247500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],172200,USD,172200,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],239748,USD,239748,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],159832,USD,159832,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],163800,USD,163800,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],126000,USD,126000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],128750,USD,128750,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],106250,USD,106250,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],252000,USD,252000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],129000,USD,129000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],299500,USD,299500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],245100,USD,245100,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],155000,USD,155000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],140000,USD,140000,US,0,US,M,In-Office
2023,EX,FT,['In-Office'],167500,USD,167500,US,0,US,M,In-Office
2023,EX,FT,['In-Office'],106500,USD,106500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],115000,EUR,123405,DE,0,DE,L,In-Office
2023,SE,FT,['In-Office'],140000,USD,140000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],120000,USD,120000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],160000,USD,160000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],135000,USD,135000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],104500,USD,104500,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],70000,USD,70000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],90000,USD,90000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],70000,USD,70000,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],125000,USD,125000,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],90000,USD,90000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],210550,USD,210550,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],153300,USD,153300,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],175000,USD,175000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],145000,USD,145000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],175000,USD,175000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],148750,USD,148750,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],105000,USD,105000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],85000,USD,85000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],215000,USD,215000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],146300,USD,146300,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],153400,USD,153400,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],122700,USD,122700,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],260000,USD,260000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],175000,USD,175000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],153400,USD,153400,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],122700,USD,122700,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],250000,USD,250000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],175000,USD,175000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],60000,EUR,64385,FR,50,FR,M,In-Office
2023,SE,FT,['In-Office'],185900,USD,185900,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],121700,USD,121700,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],153600,USD,153600,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],106800,USD,106800,US,0,US,M,In-Office
2023,SE,FL,['In-Office'],50000,USD,50000,NG,50,AU,M,In-Office
2023,SE,FT,['In-Office'],247500,USD,247500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],172200,USD,172200,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],125000,USD,125000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],110000,USD,110000,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],150000,USD,150000,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],100000,USD,100000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],149076,USD,149076,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],82365,USD,82365,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],146000,USD,146000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],75000,USD,75000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],139500,USD,139500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],109400,USD,109400,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],139500,USD,139500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],109400,USD,109400,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],149600,USD,149600,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],102000,USD,102000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],80000,GBP,97218,GB,0,GB,M,In-Office
2023,MI,FT,['In-Office'],40000,GBP,48609,GB,0,GB,M,In-Office
2023,SE,FT,['In-Office'],252000,USD,252000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],129000,USD,129000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],95000,USD,95000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],85500,USD,85500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],185900,USD,185900,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],121700,USD,121700,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],150000,USD,150000,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],100000,USD,100000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],145000,USD,145000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],125000,USD,125000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],201000,USD,201000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],122000,USD,122000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],252000,USD,252000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],129000,USD,129000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],185900,USD,185900,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],129300,USD,129300,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],200000,USD,200000,US,0,US,S,In-Office
2023,MI,FT,['In-Office'],125000,USD,125000,US,0,US,S,In-Office
2023,SE,FT,['In-Office'],201000,USD,201000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],122000,USD,122000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],204500,USD,204500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],142200,USD,142200,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],155000,USD,155000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],140000,USD,140000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],205920,USD,205920,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],171600,USD,171600,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],154000,USD,154000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],116000,USD,116000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],190000,USD,190000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],136000,USD,136000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],180000,USD,180000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],110000,USD,110000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],170000,USD,170000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],140000,USD,140000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],154000,USD,154000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],116000,USD,116000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],200000,USD,200000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],120000,USD,120000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],105000,GBP,127599,GB,0,GB,M,In-Office
2023,MI,FT,['In-Office'],85000,GBP,103294,GB,0,GB,M,In-Office
2023,SE,FT,['In-Office'],153600,USD,153600,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],106800,USD,106800,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],225000,USD,225000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],156400,USD,156400,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],150000,USD,150000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],120000,USD,120000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],163800,USD,163800,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],126000,USD,126000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],204500,USD,204500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],142200,USD,142200,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],95000,USD,95000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],85500,USD,85500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],167500,USD,167500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],106500,USD,106500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],163800,USD,163800,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],126000,USD,126000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],155000,USD,155000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],140000,USD,140000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],250000,USD,250000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],200000,USD,200000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],260000,USD,260000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],186000,USD,186000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],200000,USD,200000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],150000,USD,150000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],45000,EUR,48289,ES,0,ES,M,In-Office
2023,SE,FT,['In-Office'],36000,EUR,38631,ES,0,ES,M,In-Office
2023,SE,FT,['In-Office'],150000,USD,150000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],120000,USD,120000,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],30000,USD,30000,IN,50,IN,M,In-Office
2023,MI,FT,['In-Office'],185000,USD,185000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],125000,USD,125000,US,0,US,M,In-Office
2022,EX,FT,['In-Office'],106000,USD,106000,UZ,0,RU,L,In-Office
2023,EN,FT,['In-Office'],220000,USD,220000,US,0,US,M,In-Office
2023,EN,FT,['In-Office'],60000,EUR,64385,DE,0,DE,M,In-Office
2023,SE,FT,['In-Office'],204500,USD,204500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],142200,USD,142200,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],200000,USD,200000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],175000,USD,175000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],185900,USD,185900,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],129300,USD,129300,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],185900,USD,185900,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],121700,USD,121700,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],204500,USD,204500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],142200,USD,142200,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],40000,USD,40000,FR,50,FR,L,In-Office
2023,SE,FT,['In-Office'],1000000,THB,29453,TH,50,TH,M,In-Office
2023,SE,FT,['In-Office'],180180,USD,180180,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],106020,USD,106020,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],125000,USD,125000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],110000,USD,110000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],153400,USD,153400,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],122700,USD,122700,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],152380,USD,152380,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],121904,USD,121904,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],185900,USD,185900,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],129300,USD,129300,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],247500,USD,247500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],172200,USD,172200,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],168400,USD,168400,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],105200,USD,105200,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],128280,USD,128280,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],106900,USD,106900,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],140000,USD,140000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],100000,USD,100000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],275000,USD,275000,DE,0,DE,M,In-Office
2023,SE,FT,['In-Office'],174000,USD,174000,DE,0,DE,M,In-Office
2023,SE,FT,['In-Office'],139500,USD,139500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],109400,USD,109400,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],139500,USD,139500,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],109400,USD,109400,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],60027,GBP,72946,GB,0,GB,M,In-Office
2023,SE,FT,['In-Office'],44737,GBP,54365,GB,0,GB,M,In-Office
2023,EX,FT,['In-Office'],131899,GBP,160288,GB,0,GB,M,In-Office
2023,EX,FT,['In-Office'],104891,GBP,127467,GB,0,GB,M,In-Office
2023,SE,FT,['In-Office'],80000,USD,80000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],65000,USD,65000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],124740,USD,124740,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],65488,USD,65488,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],72200,USD,72200,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],64980,USD,64980,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],153600,USD,153600,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],106800,USD,106800,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],120000,USD,120000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],90000,USD,90000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],42000,GBP,51039,GB,0,GB,M,In-Office
2023,MI,FT,['In-Office'],35000,GBP,42533,GB,0,GB,M,In-Office
2023,SE,FT,['In-Office'],149076,USD,149076,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],82365,USD,82365,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],169000,USD,169000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],110600,USD,110600,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],175000,USD,175000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],120000,USD,120000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],230000,USD,230000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],180000,USD,180000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],153600,USD,153600,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],106800,USD,106800,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],140000,USD,140000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],120000,USD,120000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],205920,USD,205920,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],171600,USD,171600,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],265000,USD,265000,US,0,US,M,In-Office
2023,SE,FT,['In-Office'],185000,USD,185000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],130000,USD,130000,US,0,US,M,In-Office
2023,MI,FT,['In-Office'],36000,EUR,38631,ES,50,ES,L,In-Office
2023,SE,FT,['In-Office'],95000,USD,95000,US,0,US,M,In-Office
